Timestamp,Consumer,Consumption
2025-09-11 22:00:00,Consumer 2,0.98
2025-09-11 22:00:00,Consumer 3,28.0
2025-09-11 23:00:00,Consumer 1,224.01
2025-09-11 23:00:00,Consumer 2,1.02
2025-09-11 23:00:00,Consumer 3,26.09
2025-09-11 23:00:00,Consumer 4,104.22
2025-09-11 23:00:00,Consumer 5,9.63
2025-09-12 00:00:00,Consumer 1,222.2
2025-09-12 00:00:00,Consumer 2,0.94
2025-09-12 00:00:00,Consumer 3,25.96
2025-09-12 00:00:00,Consumer 4,86.1
2025-09-12 00:00:00,Consumer 5,6.29
2025-09-12 01:00:00,Consumer 1,219.69
2025-09-12 01:00:00,Consumer 2,0.95
2025-09-12 01:00:00,Consumer 3,25.79
2025-09-12 01:00:00,Consumer 4,73.6
2025-09-12 01:00:00,Consumer 5,6.22
2025-09-12 02:00:00,Consumer 1,208.59
2025-09-12 02:00:00,Consumer 2,0.96
2025-09-12 02:00:00,Consumer 3,25.88
2025-09-12 02:00:00,Consumer 4,115.9
2025-09-12 02:00:00,Consumer 5,6.21
2025-09-12 03:00:00,Consumer 1,191.67
2025-09-12 03:00:00,Consumer 2,0.95
2025-09-12 03:00:00,Consumer 3,26.03
2025-09-12 03:00:00,Consumer 4,115.35
2025-09-12 04:00:00,Consumer 1,213.54
2025-09-12 04:00:00,Consumer 2,0.87
2025-09-12 04:00:00,Consumer 3,25.77
2025-09-12 04:00:00,Consumer 4,115.54
2025-09-12 04:00:00,Consumer 5,6.27
2025-09-12 05:00:00,Consumer 1,218.65
2025-09-12 05:00:00,Consumer 3,25.48
2025-09-12 05:00:00,Consumer 4,116.32
2025-09-12 05:00:00,Consumer 5,5.96
2025-09-12 06:00:00,Consumer 1,213.52
2025-09-12 06:00:00,Consumer 2,0.6
2025-09-12 06:00:00,Consumer 3,24.09
2025-09-12 06:00:00,Consumer 4,125.72
2025-09-12 06:00:00,Consumer 5,5.5
2025-09-12 07:00:00,Consumer 1,206.35
2025-09-12 07:00:00,Consumer 2,0.62
2025-09-12 07:00:00,Consumer 5,5.48
2025-09-12 08:00:00,Consumer 1,195.74
2025-09-12 08:00:00,Consumer 2,0.65
2025-09-12 08:00:00,Consumer 3,42.02
2025-09-12 08:00:00,Consumer 4,124.67
2025-09-12 08:00:00,Consumer 5,23.44
2025-09-12 09:00:00,Consumer 1,151.09
2025-09-12 09:00:00,Consumer 2,0.63
2025-09-12 09:00:00,Consumer 3,140.49
2025-09-12 09:00:00,Consumer 4,127.72
2025-09-12 09:00:00,Consumer 5,117.93
2025-09-12 10:00:00,Consumer 1,181.03
2025-09-12 10:00:00,Consumer 3,180.11
2025-09-12 10:00:00,Consumer 4,132.65
2025-09-12 10:00:00,Consumer 5,150.54
2025-09-12 11:00:00,Consumer 1,152.93
2025-09-12 11:00:00,Consumer 2,0.73
2025-09-12 11:00:00,Consumer 3,172.24
2025-09-12 11:00:00,Consumer 4,94.18
2025-09-12 12:00:00,Consumer 1,184.07
2025-09-12 12:00:00,Consumer 2,0.81
2025-09-12 12:00:00,Consumer 3,159.65
2025-09-12 12:00:00,Consumer 4,122.44
2025-09-12 12:00:00,Consumer 5,124.53
2025-09-12 13:00:00,Consumer 1,200.68
2025-09-12 13:00:00,Consumer 2,0.65
2025-09-12 13:00:00,Consumer 4,108.62
2025-09-12 13:00:00,Consumer 5,74.97
2025-09-12 14:00:00,Consumer 1,207.25
2025-09-12 14:00:00,Consumer 2,0.66
2025-09-12 14:00:00,Consumer 3,143.78
2025-09-12 14:00:00,Consumer 4,109.4
2025-09-12 14:00:00,Consumer 5,176.04
2025-09-12 15:00:00,Consumer 1,197.28
2025-09-12 15:00:00,Consumer 2,0.66
2025-09-12 15:00:00,Consumer 3,114.17
2025-09-12 15:00:00,Consumer 4,113.53
2025-09-12 15:00:00,Consumer 5,178.81
2025-09-12 16:00:00,Consumer 2,0.68
2025-09-12 16:00:00,Consumer 3,164.86
2025-09-12 16:00:00,Consumer 4,93.47
2025-09-12 16:00:00,Consumer 5,167.73
2025-09-12 17:00:00,Consumer 1,227.01
2025-09-12 17:00:00,Consumer 2,0.69
2025-09-12 17:00:00,Consumer 3,153.63
2025-09-12 17:00:00,Consumer 4,92.15
2025-09-12 17:00:00,Consumer 5,210.5
2025-09-12 18:00:00,Consumer 1,223.44
2025-09-12 18:00:00,Consumer 2,0.86
2025-09-12 18:00:00,Consumer 3,97.97
2025-09-12 18:00:00,Consumer 4,93.44
2025-09-12 18:00:00,Consumer 5,194.61
2025-09-12 19:00:00,Consumer 1,233.96
2025-09-12 19:00:00,Consumer 2,0.89
2025-09-12 19:00:00,Consumer 3,55.08
2025-09-12 19:00:00,Consumer 4,93.29
2025-09-12 19:00:00,Consumer 5,172.77
2025-09-12 20:00:00,Consumer 1,234.09
2025-09-12 20:00:00,Consumer 4,93.81
2025-09-12 20:00:00,Consumer 5,111.02
2025-09-12 21:00:00,Consumer 2,0.91
2025-09-12 21:00:00,Consumer 3,27.54
2025-09-12 21:00:00,Consumer 4,94.62
2025-09-12 21:00:00,Consumer 5,130.96
2025-09-12 22:00:00,Consumer 1,226.93
2025-09-12 22:00:00,Consumer 2,1.06
2025-09-12 22:00:00,Consumer 3,23.39
2025-09-12 23:00:00,Consumer 1,220.61
2025-09-12 23:00:00,Consumer 2,0.98
2025-09-12 23:00:00,Consumer 3,23.25
2025-09-12 23:00:00,Consumer 4,107.03
2025-09-12 23:00:00,Consumer 5,124.54
2025-09-13 00:00:00,Consumer 1,215.68
2025-09-13 00:00:00,Consumer 2,0.96
2025-09-13 00:00:00,Consumer 3,23.13
2025-09-13 00:00:00,Consumer 4,90.36
2025-09-13 00:00:00,Consumer 5,111.88
2025-09-13 01:00:00,Consumer 1,214.07
2025-09-13 01:00:00,Consumer 2,0.95
2025-09-13 01:00:00,Consumer 3,23.12
2025-09-13 01:00:00,Consumer 4,89.85
2025-09-13 01:00:00,Consumer 5,110.16
2025-09-13 02:00:00,Consumer 1,220.11
2025-09-13 02:00:00,Consumer 2,0.95
2025-09-13 02:00:00,Consumer 3,23.13
2025-09-13 02:00:00,Consumer 4,117.01
2025-09-13 02:00:00,Consumer 5,130.37
2025-09-13 03:00:00,Consumer 1,199.85
2025-09-13 03:00:00,Consumer 2,0.96
2025-09-13 03:00:00,Consumer 3,23.08
2025-09-13 03:00:00,Consumer 4,115.53
2025-09-13 04:00:00,Consumer 1,101.33
2025-09-13 04:00:00,Consumer 2,0.96
2025-09-13 04:00:00,Consumer 3,22.47
2025-09-13 04:00:00,Consumer 4,115.78
2025-09-13 04:00:00,Consumer 5,115.09
2025-09-13 05:00:00,Consumer 1,110.88
2025-09-13 05:00:00,Consumer 3,21.94
2025-09-13 05:00:00,Consumer 4,119.58
2025-09-13 05:00:00,Consumer 5,120.18
2025-09-13 06:00:00,Consumer 1,107.98
2025-09-13 06:00:00,Consumer 2,0.61
2025-09-13 06:00:00,Consumer 3,18.92
2025-09-13 06:00:00,Consumer 4,126.31
2025-09-13 06:00:00,Consumer 5,108.0
2025-09-13 07:00:00,Consumer 1,166.57
2025-09-13 07:00:00,Consumer 2,0.63
2025-09-13 07:00:00,Consumer 5,142.62
2025-09-13 08:00:00,Consumer 1,221.99
2025-09-13 08:00:00,Consumer 2,0.62
2025-09-13 08:00:00,Consumer 3,10.23
2025-09-13 08:00:00,Consumer 4,144.25
2025-09-13 08:00:00,Consumer 5,106.46
2025-09-13 09:00:00,Consumer 1,181.5
2025-09-13 09:00:00,Consumer 2,0.62
2025-09-13 09:00:00,Consumer 3,27.32
2025-09-13 09:00:00,Consumer 4,135.0
2025-09-13 09:00:00,Consumer 5,209.5
2025-09-13 10:00:00,Consumer 1,220.32
2025-09-13 10:00:00,Consumer 3,32.26
2025-09-13 10:00:00,Consumer 4,134.85
2025-09-13 10:00:00,Consumer 5,238.79
2025-09-13 11:00:00,Consumer 1,209.07
2025-09-13 11:00:00,Consumer 2,0.66
2025-09-13 11:00:00,Consumer 3,25.6
2025-09-13 11:00:00,Consumer 4,111.38
2025-09-13 12:00:00,Consumer 1,196.77
2025-09-13 12:00:00,Consumer 2,0.78
2025-09-13 12:00:00,Consumer 3,17.19
2025-09-13 12:00:00,Consumer 4,126.08
2025-09-13 12:00:00,Consumer 5,148.3
2025-09-13 13:00:00,Consumer 1,116.54
2025-09-13 13:00:00,Consumer 2,0.73
2025-09-13 13:00:00,Consumer 4,146.26
2025-09-13 13:00:00,Consumer 5,118.2
2025-09-13 14:00:00,Consumer 1,197.59
2025-09-13 14:00:00,Consumer 2,0.7
2025-09-13 14:00:00,Consumer 3,16.5
2025-09-13 14:00:00,Consumer 4,142.2
2025-09-13 14:00:00,Consumer 5,163.52
2025-09-13 15:00:00,Consumer 1,235.2
2025-09-13 15:00:00,Consumer 2,0.69
2025-09-13 15:00:00,Consumer 3,15.84
2025-09-13 15:00:00,Consumer 4,125.31
2025-09-13 15:00:00,Consumer 5,194.13
2025-09-13 16:00:00,Consumer 2,0.68
2025-09-13 16:00:00,Consumer 3,23.41
2025-09-13 16:00:00,Consumer 4,99.73
2025-09-13 16:00:00,Consumer 5,169.76
2025-09-13 17:00:00,Consumer 1,214.47333333333333
2025-09-13 17:00:00,Consumer 2,0.69
2025-09-13 17:00:00,Consumer 3,24.475
2025-09-13 17:00:00,Consumer 4,108.57
2025-09-13 17:00:00,Consumer 5,186.28
2025-09-13 18:00:00,Consumer 1,204.11
2025-09-13 18:00:00,Consumer 2,0.89
2025-09-13 18:00:00,Consumer 3,25.54
2025-09-13 18:00:00,Consumer 4,126.77
2025-09-13 18:00:00,Consumer 5,199.16
2025-09-13 19:00:00,Consumer 1,228.93
2025-09-13 19:00:00,Consumer 2,0.96
2025-09-13 19:00:00,Consumer 3,24.4
2025-09-13 19:00:00,Consumer 4,127.89
2025-09-13 19:00:00,Consumer 5,165.1
2025-09-13 20:00:00,Consumer 1,220.66
2025-09-13 20:00:00,Consumer 4,122.08
2025-09-13 20:00:00,Consumer 5,130.77
2025-09-13 21:00:00,Consumer 2,1.0
2025-09-13 21:00:00,Consumer 3,23.74
2025-09-13 21:00:00,Consumer 4,120.44
2025-09-13 21:00:00,Consumer 5,130.41
2025-09-13 22:00:00,Consumer 1,215.39
2025-09-13 22:00:00,Consumer 2,1.0
2025-09-13 22:00:00,Consumer 3,24.37
2025-09-13 23:00:00,Consumer 1,213.83
2025-09-13 23:00:00,Consumer 2,1.04
2025-09-13 23:00:00,Consumer 3,24.24
2025-09-13 23:00:00,Consumer 4,102.77
2025-09-13 23:00:00,Consumer 5,119.42
2025-09-14 00:00:00,Consumer 1,211.28
2025-09-14 00:00:00,Consumer 2,0.96
2025-09-14 00:00:00,Consumer 3,24.09
2025-09-14 00:00:00,Consumer 4,92.16
2025-09-14 00:00:00,Consumer 5,139.05
2025-09-14 01:00:00,Consumer 1,208.81
2025-09-14 01:00:00,Consumer 2,0.93
2025-09-14 01:00:00,Consumer 3,24.72
2025-09-14 01:00:00,Consumer 4,43.25
2025-09-14 01:00:00,Consumer 5,120.13
2025-09-14 02:00:00,Consumer 1,203.48
2025-09-14 02:00:00,Consumer 2,0.88
2025-09-14 02:00:00,Consumer 3,24.46
2025-09-14 02:00:00,Consumer 4,12.01
2025-09-14 02:00:00,Consumer 5,123.78
2025-09-14 03:00:00,Consumer 1,200.82
2025-09-14 03:00:00,Consumer 2,0.88
2025-09-14 03:00:00,Consumer 3,23.59
2025-09-14 03:00:00,Consumer 4,40.94
2025-09-14 04:00:00,Consumer 1,191.04
2025-09-14 04:00:00,Consumer 2,0.86
2025-09-14 04:00:00,Consumer 3,23.53
2025-09-14 04:00:00,Consumer 4,58.08
2025-09-14 04:00:00,Consumer 5,75.49
2025-09-14 05:00:00,Consumer 1,183.6
2025-09-14 05:00:00,Consumer 3,23.18
2025-09-14 05:00:00,Consumer 4,106.01
2025-09-14 05:00:00,Consumer 5,42.3
2025-09-14 06:00:00,Consumer 1,178.51
2025-09-14 06:00:00,Consumer 2,0.62
2025-09-14 06:00:00,Consumer 3,20.8
2025-09-14 06:00:00,Consumer 4,118.79
2025-09-14 06:00:00,Consumer 5,39.18
2025-09-14 07:00:00,Consumer 1,175.13
2025-09-14 07:00:00,Consumer 2,0.55
2025-09-14 07:00:00,Consumer 5,47.72
2025-09-14 08:00:00,Consumer 1,167.63
2025-09-14 08:00:00,Consumer 2,0.56
2025-09-14 08:00:00,Consumer 3,8.03
2025-09-14 08:00:00,Consumer 4,100.02
2025-09-14 08:00:00,Consumer 5,80.79
2025-09-14 09:00:00,Consumer 1,178.61
2025-09-14 09:00:00,Consumer 2,0.41
2025-09-14 09:00:00,Consumer 3,2.25
2025-09-14 09:00:00,Consumer 4,127.75
2025-09-14 09:00:00,Consumer 5,97.54
2025-09-14 10:00:00,Consumer 1,178.18
2025-09-14 10:00:00,Consumer 3,0.16
2025-09-14 10:00:00,Consumer 4,130.85
2025-09-14 10:00:00,Consumer 5,142.73
2025-09-14 11:00:00,Consumer 1,163.19
2025-09-14 11:00:00,Consumer 2,0.8
2025-09-14 11:00:00,Consumer 3,0.02
2025-09-14 11:00:00,Consumer 4,93.79
2025-09-14 12:00:00,Consumer 1,173.63
2025-09-14 12:00:00,Consumer 2,0.77
2025-09-14 12:00:00,Consumer 3,0.01
2025-09-14 12:00:00,Consumer 4,116.94
2025-09-14 12:00:00,Consumer 5,134.43
2025-09-14 13:00:00,Consumer 1,196.41
2025-09-14 13:00:00,Consumer 2,0.81
2025-09-14 13:00:00,Consumer 4,134.46
2025-09-14 13:00:00,Consumer 5,80.02
2025-09-14 14:00:00,Consumer 1,230.76
2025-09-14 14:00:00,Consumer 2,0.84
2025-09-14 14:00:00,Consumer 3,1.14
2025-09-14 14:00:00,Consumer 4,134.32
2025-09-14 14:00:00,Consumer 5,134.82
2025-09-14 15:00:00,Consumer 1,225.1
2025-09-14 15:00:00,Consumer 2,0.815
2025-09-14 15:00:00,Consumer 3,9.35
2025-09-14 15:00:00,Consumer 4,134.5
2025-09-14 15:00:00,Consumer 5,158.26
2025-09-14 16:00:00,Consumer 2,0.79
2025-09-14 16:00:00,Consumer 3,20.77
2025-09-14 16:00:00,Consumer 4,89.06
2025-09-14 16:00:00,Consumer 5,122.59
2025-09-14 17:00:00,Consumer 1,123.04
2025-09-14 17:00:00,Consumer 2,0.79
2025-09-14 17:00:00,Consumer 3,24.89
2025-09-14 17:00:00,Consumer 4,93.6
2025-09-14 17:00:00,Consumer 5,155.94
2025-09-14 18:00:00,Consumer 1,209.6
2025-09-14 18:00:00,Consumer 2,0.96
2025-09-14 18:00:00,Consumer 3,26.26
2025-09-14 18:00:00,Consumer 4,94.5
2025-09-14 18:00:00,Consumer 5,163.93
2025-09-14 19:00:00,Consumer 1,242.08
2025-09-14 19:00:00,Consumer 2,1.05
2025-09-14 19:00:00,Consumer 3,24.94
2025-09-14 19:00:00,Consumer 4,95.26
2025-09-14 19:00:00,Consumer 5,153.03
2025-09-14 20:00:00,Consumer 1,229.93
2025-09-14 20:00:00,Consumer 4,95.23
2025-09-14 20:00:00,Consumer 5,87.39
2025-09-14 21:00:00,Consumer 2,1.03
2025-09-14 21:00:00,Consumer 3,26.57
2025-09-14 21:00:00,Consumer 4,100.37
2025-09-14 21:00:00,Consumer 5,74.98
2025-09-14 22:00:00,Consumer 1,230.0
2025-09-14 22:00:00,Consumer 2,0.99
2025-09-14 22:00:00,Consumer 3,24.94
2025-09-14 23:00:00,Consumer 1,225.66
2025-09-14 23:00:00,Consumer 2,0.95
2025-09-14 23:00:00,Consumer 3,24.42
2025-09-14 23:00:00,Consumer 4,102.59
2025-09-14 23:00:00,Consumer 5,107.38
2025-09-15 00:00:00,Consumer 1,218.79
2025-09-15 00:00:00,Consumer 2,0.97
2025-09-15 00:00:00,Consumer 3,26.25
2025-09-15 00:00:00,Consumer 4,81.89
2025-09-15 00:00:00,Consumer 5,111.84
2025-09-15 01:00:00,Consumer 1,216.92
2025-09-15 01:00:00,Consumer 2,0.96
2025-09-15 01:00:00,Consumer 3,25.92
2025-09-15 01:00:00,Consumer 4,116.62
2025-09-15 01:00:00,Consumer 5,108.64
2025-09-15 02:00:00,Consumer 1,214.88
2025-09-15 02:00:00,Consumer 2,0.98
2025-09-15 02:00:00,Consumer 3,26.43
2025-09-15 02:00:00,Consumer 4,115.77
2025-09-15 02:00:00,Consumer 5,116.74
2025-09-15 03:00:00,Consumer 1,226.63
2025-09-15 03:00:00,Consumer 2,0.96
2025-09-15 03:00:00,Consumer 3,27.15
2025-09-15 03:00:00,Consumer 4,115.08
2025-09-15 04:00:00,Consumer 1,227.86
2025-09-15 04:00:00,Consumer 2,0.91
2025-09-15 04:00:00,Consumer 3,25.82
2025-09-15 04:00:00,Consumer 4,115.31
2025-09-15 04:00:00,Consumer 5,147.33
2025-09-15 05:00:00,Consumer 1,226.92
2025-09-15 05:00:00,Consumer 3,25.1
2025-09-15 05:00:00,Consumer 4,123.09
2025-09-15 05:00:00,Consumer 5,138.42
2025-09-15 06:00:00,Consumer 1,221.14
2025-09-15 06:00:00,Consumer 2,0.63
2025-09-15 06:00:00,Consumer 3,24.61
2025-09-15 06:00:00,Consumer 4,126.33
2025-09-15 06:00:00,Consumer 5,149.99
2025-09-15 07:00:00,Consumer 1,190.84
2025-09-15 07:00:00,Consumer 2,0.65
2025-09-15 07:00:00,Consumer 5,128.02
2025-09-15 08:00:00,Consumer 1,213.46
2025-09-15 08:00:00,Consumer 2,0.64
2025-09-15 08:00:00,Consumer 3,46.32
2025-09-15 08:00:00,Consumer 4,141.14
2025-09-15 08:00:00,Consumer 5,160.97
2025-09-15 09:00:00,Consumer 1,187.5
2025-09-15 09:00:00,Consumer 2,0.54
2025-09-15 09:00:00,Consumer 3,149.19
2025-09-15 09:00:00,Consumer 4,129.53
2025-09-15 09:00:00,Consumer 5,203.16
2025-09-15 10:00:00,Consumer 1,198.33
2025-09-15 10:00:00,Consumer 3,202.99
2025-09-15 10:00:00,Consumer 4,129.69
2025-09-15 10:00:00,Consumer 5,224.96
2025-09-15 11:00:00,Consumer 1,184.05
2025-09-15 11:00:00,Consumer 2,0.72
2025-09-15 11:00:00,Consumer 3,205.44
2025-09-15 11:00:00,Consumer 4,87.65
2025-09-15 12:00:00,Consumer 1,173.2
2025-09-15 12:00:00,Consumer 2,0.77
2025-09-15 12:00:00,Consumer 3,189.52
2025-09-15 12:00:00,Consumer 4,113.13
2025-09-15 12:00:00,Consumer 5,230.23
2025-09-15 13:00:00,Consumer 1,146.82
2025-09-15 13:00:00,Consumer 2,0.76
2025-09-15 13:00:00,Consumer 4,136.63
2025-09-15 13:00:00,Consumer 5,151.61
2025-09-15 14:00:00,Consumer 1,181.27
2025-09-15 14:00:00,Consumer 2,0.68
2025-09-15 14:00:00,Consumer 3,190.42
2025-09-15 14:00:00,Consumer 4,133.95
2025-09-15 14:00:00,Consumer 5,224.56
2025-09-15 15:00:00,Consumer 1,167.49
2025-09-15 15:00:00,Consumer 2,0.67
2025-09-15 15:00:00,Consumer 3,185.21
2025-09-15 15:00:00,Consumer 4,111.34
2025-09-15 15:00:00,Consumer 5,235.95
2025-09-15 16:00:00,Consumer 2,0.66
2025-09-15 16:00:00,Consumer 3,187.63
2025-09-15 16:00:00,Consumer 4,105.78
2025-09-15 16:00:00,Consumer 5,226.23
2025-09-15 17:00:00,Consumer 1,170.19
2025-09-15 17:00:00,Consumer 2,0.7
2025-09-15 17:00:00,Consumer 3,173.92
2025-09-15 17:00:00,Consumer 4,105.35
2025-09-15 17:00:00,Consumer 5,214.23
2025-09-15 18:00:00,Consumer 1,169.3
2025-09-15 18:00:00,Consumer 2,0.86
2025-09-15 18:00:00,Consumer 3,101.67
2025-09-15 18:00:00,Consumer 4,123.06
2025-09-15 18:00:00,Consumer 5,217.82
2025-09-15 19:00:00,Consumer 1,204.13
2025-09-15 19:00:00,Consumer 2,0.87
2025-09-15 19:00:00,Consumer 3,53.06
2025-09-15 19:00:00,Consumer 4,127.3
2025-09-15 19:00:00,Consumer 5,203.96
2025-09-15 20:00:00,Consumer 1,213.68
2025-09-15 20:00:00,Consumer 4,125.46
2025-09-15 20:00:00,Consumer 5,141.2
2025-09-15 21:00:00,Consumer 2,0.85
2025-09-15 21:00:00,Consumer 3,31.56
2025-09-15 21:00:00,Consumer 4,101.83
2025-09-15 21:00:00,Consumer 5,140.99
2025-09-15 22:00:00,Consumer 1,199.46
2025-09-15 22:00:00,Consumer 2,0.86
2025-09-15 22:00:00,Consumer 3,29.44
2025-09-15 23:00:00,Consumer 1,189.42
2025-09-15 23:00:00,Consumer 2,0.88
2025-09-15 23:00:00,Consumer 3,27.1
2025-09-15 23:00:00,Consumer 4,105.85
2025-09-15 23:00:00,Consumer 5,147.23
2025-09-16 00:00:00,Consumer 1,179.51
2025-09-16 00:00:00,Consumer 2,0.89
2025-09-16 00:00:00,Consumer 3,24.52
2025-09-16 00:00:00,Consumer 4,61.8
2025-09-16 00:00:00,Consumer 5,142.11
2025-09-16 01:00:00,Consumer 1,170.88
2025-09-16 01:00:00,Consumer 2,0.9
2025-09-16 01:00:00,Consumer 3,26.5
2025-09-16 01:00:00,Consumer 4,12.86
2025-09-16 01:00:00,Consumer 5,132.67
2025-09-16 02:00:00,Consumer 1,173.1
2025-09-16 02:00:00,Consumer 2,0.9
2025-09-16 02:00:00,Consumer 3,24.94
2025-09-16 02:00:00,Consumer 4,12.84
2025-09-16 02:00:00,Consumer 5,148.26
2025-09-16 03:00:00,Consumer 1,210.94
2025-09-16 03:00:00,Consumer 2,0.9
2025-09-16 03:00:00,Consumer 3,26.3
2025-09-16 03:00:00,Consumer 4,42.32
2025-09-16 04:00:00,Consumer 1,220.95
2025-09-16 04:00:00,Consumer 2,0.89
2025-09-16 04:00:00,Consumer 3,24.49
2025-09-16 04:00:00,Consumer 4,106.84
2025-09-16 04:00:00,Consumer 5,126.24
2025-09-16 05:00:00,Consumer 1,212.14
2025-09-16 05:00:00,Consumer 3,24.31
2025-09-16 05:00:00,Consumer 4,116.315
2025-09-16 05:00:00,Consumer 5,123.83
2025-09-16 06:00:00,Consumer 1,196.43
2025-09-16 06:00:00,Consumer 2,0.62
2025-09-16 06:00:00,Consumer 3,21.36
2025-09-16 06:00:00,Consumer 4,125.79
2025-09-16 06:00:00,Consumer 5,123.46
2025-09-16 07:00:00,Consumer 1,182.94
2025-09-16 07:00:00,Consumer 2,0.58
2025-09-16 07:00:00,Consumer 5,114.98
2025-09-16 08:00:00,Consumer 1,177.79
2025-09-16 08:00:00,Consumer 2,0.64
2025-09-16 08:00:00,Consumer 3,51.93
2025-09-16 08:00:00,Consumer 4,152.11
2025-09-16 08:00:00,Consumer 5,117.45
2025-09-16 09:00:00,Consumer 1,173.11
2025-09-16 09:00:00,Consumer 2,0.75
2025-09-16 09:00:00,Consumer 3,142.74
2025-09-16 09:00:00,Consumer 4,121.05
2025-09-16 09:00:00,Consumer 5,110.67
2025-09-16 10:00:00,Consumer 1,163.42
2025-09-16 10:00:00,Consumer 3,194.03
2025-09-16 10:00:00,Consumer 4,131.28
2025-09-16 10:00:00,Consumer 5,149.02
2025-09-16 11:00:00,Consumer 1,149.85
2025-09-16 11:00:00,Consumer 2,0.84
2025-09-16 11:00:00,Consumer 3,180.59
2025-09-16 11:00:00,Consumer 4,79.89
2025-09-16 12:00:00,Consumer 1,130.05
2025-09-16 12:00:00,Consumer 2,0.82
2025-09-16 12:00:00,Consumer 3,182.15
2025-09-16 12:00:00,Consumer 4,60.23
2025-09-16 12:00:00,Consumer 5,139.44
2025-09-16 13:00:00,Consumer 1,101.6
2025-09-16 13:00:00,Consumer 2,0.76
2025-09-16 13:00:00,Consumer 4,119.14
2025-09-16 13:00:00,Consumer 5,102.25
2025-09-16 14:00:00,Consumer 1,94.29
2025-09-16 14:00:00,Consumer 2,0.76
2025-09-16 14:00:00,Consumer 3,167.18
2025-09-16 14:00:00,Consumer 4,34.93
2025-09-16 14:00:00,Consumer 5,162.33
2025-09-16 15:00:00,Consumer 1,207.22
2025-09-16 15:00:00,Consumer 2,0.72
2025-09-16 15:00:00,Consumer 3,183.15
2025-09-16 15:00:00,Consumer 4,88.0
2025-09-16 15:00:00,Consumer 5,166.85
2025-09-16 16:00:00,Consumer 2,0.67
2025-09-16 16:00:00,Consumer 3,189.18
2025-09-16 16:00:00,Consumer 4,80.6
2025-09-16 16:00:00,Consumer 5,145.51
2025-09-16 17:00:00,Consumer 1,244.33
2025-09-16 17:00:00,Consumer 2,0.71
2025-09-16 17:00:00,Consumer 3,168.88
2025-09-16 17:00:00,Consumer 4,104.53
2025-09-16 17:00:00,Consumer 5,128.19
2025-09-16 18:00:00,Consumer 1,247.07
2025-09-16 18:00:00,Consumer 2,0.83
2025-09-16 18:00:00,Consumer 3,99.77
2025-09-16 18:00:00,Consumer 4,106.96
2025-09-16 18:00:00,Consumer 5,173.75
2025-09-16 19:00:00,Consumer 1,58.18
2025-09-16 19:00:00,Consumer 2,0.88
2025-09-16 19:00:00,Consumer 3,53.88
2025-09-16 19:00:00,Consumer 4,101.8
2025-09-16 19:00:00,Consumer 5,122.72
2025-09-16 20:00:00,Consumer 1,198.15
2025-09-16 20:00:00,Consumer 4,93.29
2025-09-16 20:00:00,Consumer 5,100.91
2025-09-16 21:00:00,Consumer 2,0.94
2025-09-16 21:00:00,Consumer 3,30.51
2025-09-16 21:00:00,Consumer 4,106.49
2025-09-16 21:00:00,Consumer 5,108.07
2025-09-16 22:00:00,Consumer 1,224.44
2025-09-16 22:00:00,Consumer 2,0.95
2025-09-16 22:00:00,Consumer 3,28.64
2025-09-16 23:00:00,Consumer 1,221.22
2025-09-16 23:00:00,Consumer 2,0.97
2025-09-16 23:00:00,Consumer 3,28.33
2025-09-16 23:00:00,Consumer 4,105.68
2025-09-16 23:00:00,Consumer 5,114.84
2025-09-17 00:00:00,Consumer 1,218.75
2025-09-17 00:00:00,Consumer 2,0.99
2025-09-17 00:00:00,Consumer 3,28.53
2025-09-17 00:00:00,Consumer 4,74.54
2025-09-17 00:00:00,Consumer 5,111.31
2025-09-17 01:00:00,Consumer 1,217.18
2025-09-17 01:00:00,Consumer 2,0.93
2025-09-17 01:00:00,Consumer 3,28.0
2025-09-17 01:00:00,Consumer 4,98.89
2025-09-17 01:00:00,Consumer 5,116.17
2025-09-17 02:00:00,Consumer 1,220.06
2025-09-17 02:00:00,Consumer 2,0.91
2025-09-17 02:00:00,Consumer 3,27.52
2025-09-17 02:00:00,Consumer 4,117.11
2025-09-17 02:00:00,Consumer 5,108.17
2025-09-17 03:00:00,Consumer 1,232.27
2025-09-17 03:00:00,Consumer 2,0.9
2025-09-17 03:00:00,Consumer 3,27.98
2025-09-17 03:00:00,Consumer 4,116.75
2025-09-17 04:00:00,Consumer 1,203.37
2025-09-17 04:00:00,Consumer 2,0.9
2025-09-17 04:00:00,Consumer 3,27.6
2025-09-17 04:00:00,Consumer 4,116.34
2025-09-17 04:00:00,Consumer 5,65.84
2025-09-17 05:00:00,Consumer 1,230.2
2025-09-17 05:00:00,Consumer 3,27.41
2025-09-17 05:00:00,Consumer 4,124.18
2025-09-17 05:00:00,Consumer 5,55.95
2025-09-17 06:00:00,Consumer 1,218.77
2025-09-17 06:00:00,Consumer 2,0.62
2025-09-17 06:00:00,Consumer 3,21.08
2025-09-17 06:00:00,Consumer 4,126.24
2025-09-17 06:00:00,Consumer 5,69.06
2025-09-17 07:00:00,Consumer 1,217.23
2025-09-17 07:00:00,Consumer 2,0.63
2025-09-17 07:00:00,Consumer 5,68.56
2025-09-17 08:00:00,Consumer 1,122.35
2025-09-17 08:00:00,Consumer 2,0.64
2025-09-17 08:00:00,Consumer 3,29.52
2025-09-17 08:00:00,Consumer 4,154.63
